quercus.sp	agrilus.sp	interaction	min.dist.mean	min.dist.mean.norm	min.dist.mean.log	min.dist.median	min.dist.median.norm	min.dist.median.log
Q. trojana	A. grandiceps	0	4.85554420418824	0.00470416250872573	0.0458106551220154	3.28632418711412	0.00215765424291899	0.0480143178996253
Q. trojana	A. hastulifer	0	4.16028020861187	0.00345560190018045	0.0271908955799979	3.16547624885971	0.00200204121304691	0.0437597869204056
Q. trojana	A. hemiphanes	0	15.8299373690776	0.0488822275108594	0.189634633990225	13.0110753208861	0.0332908614416191	0.206503726579339
Q. trojana	A. laticornis	0	5.82404407344097	0.00676093918449927	0.0677978994834772	4.0557926629454	0.00328448506388629	0.0719869152985468
Q. trojana	A. niveoguttatus	0	5575.27472124315	1	0.911150000448833	5544.73456578705	1	0.914491360739535
Q. trojana	A. obscuricollis	0	16.5339480950652	0.0532065201912598	0.194961150495439	13.5441918308115	0.0360241402805682	0.211170043100217
Q. trojana	A. obsoletoguttatus	0	44.4159599859301	0.326020443609274	0.316209289254189	29.3397073067289	0.158158634887417	0.301206292451155
Q. trojana	A. osburni	0	2323.15791432573	1	0.803328924752959	2359.68012505902	1	0.814472147671103
Q. trojana	A. parkeri	0	11316.6636284293	1	0.998344716456606	11353.4044745389	1	0.998396167213596
Q. trojana	A. quercicola	0	117.035288022085	0.935394241318002	0.435373365559667	68.8569685749279	0.612584076082496	0.400855537472686
Q. trojana	A. relegatoides	0	811.604054872867	1	0.673805305291415	761.712350800084	1	0.682101448033068
Q. trojana	A. relegatus	0	4.22859984870105	0.00356982430838197	0.0291504202485204	2.78575032146342	0.0015508771159441	0.0292865730710064
Q. trojana	A. samai	0	1227.99193155787	1	0.724807400588341	1190.60662402113	1	0.734388539203549
Q. trojana	A. sulcicollis	0	7.74543081023024	0.0119266466286079	0.102397635352234	4.00477703056832	0.00320250880684321	0.0705408008554049
Q. trojana	A. ussuricola	0	1511.28505080174	1	0.750373015210197	1547.3889053538	1	0.765073016362382
Q. john-tuckeri	A. acutipennis	0	1313.93279297774	1	0.675516589034134	1313.19201379462	1	0.695743395362718
Q. john-tuckeri	A. albocomus	0	372.266230316607	0.999999999999082	0.522729013287723	397.367932927783	0.999999999999981	0.559993335444544
Q. john-tuckeri	A. angelicus	0	4.88143780455411	0.00475434913967801	0	2.77137428212636	0.00153492387985591	0
Q. john-tuckeri	A. angustulus	0	87.2364108909214	0.781733454443507	0.347025074218094	82.4310443619287	0.743076117479664	0.381450126511961
Q. john-tuckeri	A. arcuatus	0	9.96614839444929	0.0196688171899598	0.0852353169522597	8.80359729684175	0.0153811480918904	0.128536119158524
Q. john-tuckeri	A. asiaticus	0	122.69831948104	0.950756382845868	0.388315491590742	102.369935733558	0.877043020926154	0.406028578085371
Q. john-tuckeri	A. atricornis	0	111.024563658037	0.915015870109257	0.376212039959156	112.232662560231	0.919478746363184	0.416466171769265
Q. john-tuckeri	A. auroguttatus	0	416.17901856704	0.999999999999999	0.536236333036319	417.663471304343	0.999999999999999	0.56564982331122
Q. john-tuckeri	A. biguttatus	0	375.045674144756	0.999999999999394	0.523630070182116	368.820603031389	0.99999999999847	0.551527790610015
Q. john-tuckeri	A. bilineatus	0	69.200135979655	0.616237636849385	0.318996906262349	60.6096837912247	0.520353907278346	0.346572520617493
Q. john-tuckeri	A. chiricahuae	0	766.432031965464	1	0.610210630035198	769.702177991042	1	0.635072873100038
Q. john-tuckeri	A. coxalis	0	5.99506346337724	0.00716238417457782	0.024446506823417	3.73497507326579	0.00278611930504734	0.032867313872159
Q. john-tuckeri	A. crinicornis	0	52.4866728958561	0.423609655471363	0.285557037363523	45.734289349555	0.341851733795856	0.314648096641101
Q. john-tuckeri	A. cyaneoniger	0	19127.0751859182	1	1	19130.5041905419	1	1
Q. john-tuckeri	A. defectus	0	118.207489716818	0.938860804750619	0.38380130430948	106.559711051317	0.896790502885757	0.410580247197282
Q. john-tuckeri	A. geminatus	0	1310.78993908553	1	0.675226441890376	1312.01727828046	1	0.695641751643619
Q. john-tuckeri	A. graminis	0	176.96916936699	0.998095655418461	0.43266186284637	184.153255404469	0.998866544440486	0.47267156240484
Q. john-tuckeri	A. grandiceps	0	6993.69526817026	1	0.87809658977342	6996.29492762008	1	0.885749051162677
Q. john-tuckeri	A. hastulifer	0	375.045674144756	0.999999999999394	0.523630070182116	368.820603031389	0.99999999999847	0.551527790610015
Q. john-tuckeri	A. hemiphanes	0	1585.0279187511	1	0.698242979051517	1586.80739952155	1	0.717238699829223
Q. john-tuckeri	A. laticornis	0	375.045674144756	0.999999999999394	0.523630070182116	368.820603031389	0.99999999999847	0.551527790610015
Q. john-tuckeri	A. niveoguttatus	0	18888.1338728726	1	0.998476832300084	18890.7022306973	1	0.998567258807933
Q. john-tuckeri	A. obscuricollis	0	375.045674144756	0.999999999999394	0.523630070182116	368.820603031389	0.99999999999847	0.551527790610015
Q. john-tuckeri	A. obsoletoguttatus	0	53.3219621346355	0.433708507639447	0.287466517110136	46.2667884951645	0.348268846618662	0.315960070506476
Q. john-tuckeri	A. osburni	0	1182.0509990212	1	0.662701450874265	1185.8215859999	1	0.684156179471945
Q. john-tuckeri	A. parkeri	0	416.17901856704	0.999999999999999	0.536236333036319	417.663471304343	0.999999999999999	0.56564982331122
Q. john-tuckeri	A. quercicola	0	81.7816212509871	0.73753740829286	0.339210734531295	73.2224313211924	0.657781168966438	0.368012538664834
Q. john-tuckeri	A. relegatoides	0	13470.7759748126	1	0.957521646450789	13474.1546169785	1	0.960188725630021
Q. john-tuckeri	A. relegatus	0	6993.69526817026	1	0.87809658977342	6996.29492762008	1	0.885749051162677
Q. john-tuckeri	A. samai	0	13811.7495368875	1	0.960550414326821	13810.9564513917	1	0.962992900129988
Q. john-tuckeri	A. sulcicollis	0	375.045674144756	0.999999999999394	0.523630070182116	368.820603031389	0.99999999999847	0.551527790610015
Q. john-tuckeri	A. ussuricola	0	122.69831948104	0.950756382845868	0.388315491590742	102.369935733558	0.877043020926154	0.406028578085371
Q. sideroxyla	A. acutipennis	0	1542.16375269907	1	0.634894928912275	1592.99115280087	1	0.651941993675161
Q. sideroxyla	A. albocomus	0	28.7446936665387	0.152319499782356	0.0467027871015716	22.746584753806	0.0983072272012602	0.0466398040012762
Q. sideroxyla	A. angelicus	0	866.670965350553	1	0.549715696969376	936.451828405583	1	0.576186822367697
Q. sideroxyla	A. angustulus	0	1074.36533413968	1	0.581468217610967	1110.12335807875	1	0.600445461548371
Q. sideroxyla	A. arcuatus	0	537.577663729037	1	0.479128816461586	560.777529568686	1	0.503073305693327
Q. sideroxyla	A. asiaticus	0	1043.33951053797	1	0.577136955870735	1083.08901770309	1	0.596930019898242
Q. sideroxyla	A. atricornis	0	117.49679673285	0.936777779440782	0.254441091516107	117.055055381381	0.935454004324002	0.279754469598362
Q. sideroxyla	A. auroguttatus	0	20.9307323569663	0.0838902539622587	0	16.3733512893104	0.0522052669478615	0
Q. sideroxyla	A. biguttatus	0	1030.94251856624	1	0.57537019286423	1061.1249136569	1	0.594008677424111
Q. sideroxyla	A. bilineatus	0	344.857713416921	0.999999999953211	0.413520274457385	382.263347907909	0.999999999999797	0.448437168295669
Q. sideroxyla	A. chiricahuae	0	287.997577398083	0.999999937526347	0.386894349012503	334.967280622528	0.999999999820459	0.429607708252058
Q. sideroxyla	A. coxalis	0	140.717226712346	0.980941985909779	0.281078603486594	63.6516426299521	0.55527818267527	0.192979313676138
Q. sideroxyla	A. crinicornis	0	99.6225957832647	0.862610087390024	0.230069896272892	97.4444318057152	0.850294232012429	0.253630752788416
Q. sideroxyla	A. cyaneoniger	0	17905.4773678872	1	0.99733175965287	17940.8567898629	1	0.997245300820221
Q. sideroxyla	A. defectus	0	354.960119400121	0.999999999988622	0.417787173341589	392.093515620847	0.999999999999956	0.452057041451502
Q. sideroxyla	A. geminatus	0	583.295171630848	1	0.49119183857661	582.192875240461	1	0.508416824475061
Q. sideroxyla	A. graminis	0	1052.64004181517	1	0.578448698436384	1087.15555224194	1	0.597464385738101
Q. sideroxyla	A. grandiceps	0	6274.95744038079	1	0.842336938264089	6313.48415195109	1	0.848311912372393
Q. sideroxyla	A. hastulifer	0	1030.94251856624	1	0.57537019286423	1061.1249136569	1	0.594008677424111
Q. sideroxyla	A. hemiphanes	0	1288.68801519733	1	0.608353786836836	1322.70795154273	1	0.625429080704829
Q. sideroxyla	A. laticornis	0	1026.88636407208	1	0.574787512920533	1056.53155540705	1	0.593390095979034
Q. sideroxyla	A. niveoguttatus	0	18231.6160357405	1	1	18290.7929067526	1	1
Q. sideroxyla	A. obscuricollis	0	1030.94251856624	1	0.57537019286423	1061.1249136569	1	0.594008677424111
Q. sideroxyla	A. obsoletoguttatus	0	47.2445555874375	0.360078397695474	0.119951963359401	39.3079020292051	0.26583555238368	0.12438259977941
Q. sideroxyla	A. osburni	0	58.9991052087817	0.501513555778991	0.152733359320638	45.7438595563454	0.341966960836129	0.145955042275705
Q. sideroxyla	A. parkeri	0	36.0937210136594	0.22937340808658	0.0802522098886791	17.13001184069	0.0569985522899711	0.00640417583548219
Q. sideroxyla	A. quercicola	0	235.513163468205	0.999984785932023	0.357166352383155	190.462131001297	0.999293483971644	0.349128572810904
Q. sideroxyla	A. relegatoides	0	12746.0723117376	1	0.947090135047348	12801.3436242618	1	0.949112344976228
Q. sideroxyla	A. relegatus	0	6274.95744038079	1	0.842336938264089	6313.48415195109	1	0.848311912372393
Q. sideroxyla	A. samai	0	13301.4764135254	1	0.953394933439218	13360.8095498617	1	0.955212283564742
Q. sideroxyla	A. sulcicollis	0	1030.94251856624	1	0.57537019286423	1061.1249136569	1	0.594008677424111
Q. sideroxyla	A. ussuricola	0	1043.33951053797	1	0.577136955870735	1083.08901770309	1	0.596930019898242
Q. acuta	A. acutipennis	0	17975.2148872179	1	0.971778543797238	17966.0870583611	1	0.974358567089581
Q. acuta	A. albocomus	0	22717.4555140749	1	1	22727.7916579821	1	0.999962852862932
Q. acuta	A. angelicus	0	21068.8390190922	1	0.990919259713567	21077.1273513586	1	0.9917512666649
Q. acuta	A. angustulus	0	117.137868065556	0.935703882268581	0.365189548115922	66.3299574679161	0.585189152387004	0.364466254416455
Q. acuta	A. arcuatus	0	407.495417562212	0.999999999999996	0.51538228576271	409.398325801591	0.999999999999997	0.562545408349596
Q. acuta	A. asiaticus	0	9.56247509512339	0.0181219719092471	0.0643442582109567	4.73069078708709	0.0044658852100532	0.0790026212715046
Q. acuta	A. atricornis	0	12439.2913655114	1	0.927406529185444	12442.6421508682	1	0.934350989473576
Q. acuta	A. auroguttatus	0	22558.0605174627	1	0.999151312909262	22607.5828096829	1	0.999385307889777
Q. acuta	A. biguttatus	0	3965.35868906075	1	0.789607430226616	3976.79158326344	1	0.810127154521535
Q. acuta	A. bilineatus	0	407.495417562212	0.999999999999996	0.51538228576271	409.398325801591	0.999999999999997	0.562545408349596
Q. acuta	A. chiricahuae	0	22711.2234955347	1	0.999966930078537	22735.5452167992	1	1
Q. acuta	A. coxalis	0	21362.1975593122	1	0.992585955784505	21374.6954389355	1	0.993278068085754
Q. acuta	A. crinicornis	0	387.06994926647	0.999999999999903	0.509185518629078	417.024010832194	0.999999999999999	0.56455483206991
Q. acuta	A. cyaneoniger	0	22.4884709043548	0.0961991709603695	0.166699766490359	11.6716067060775	0.0268774758471625	0.176006565626036
Q. acuta	A. defectus	0	18350.0970554135	1	0.974266455154992	18356.4218275049	1	0.976699361134659
Q. acuta	A. geminatus	0	11768.3762110674	1	0.920723724887299	11771.0600851805	1	0.928308259600594
Q. acuta	A. graminis	0	407.495417562212	0.999999999999996	0.51538228576271	409.398325801591	0.999999999999997	0.562545408349596
Q. acuta	A. grandiceps	0	6859.65061116168	1	0.855665560570787	6861.04208149645	1	0.869522366859175
Q. acuta	A. hastulifer	0	3965.35868906075	1	0.789607430226616	3976.79158326344	1	0.810127154521535
Q. acuta	A. hemiphanes	0	7230.57010537455	1	0.862012911206127	7234.7059006833	1	0.875297686097286
Q. acuta	A. laticornis	0	3936.8653479095	1	0.788738226910208	3948.2309349893	1	0.809342197364647
Q. acuta	A. niveoguttatus	0	4798.83874112581	1	0.812601929736426	4807.63414319317	1	0.830789658486772
Q. acuta	A. obscuricollis	0	3965.35868906075	1	0.789607430226616	3976.79158326344	1	0.810127154521535
Q. acuta	A. obsoletoguttatus	0	372.783664968177	0.99999999999915	0.504653802907517	409.398325801591	0.999999999999997	0.562545408349596
Q. acuta	A. osburni	0	12809.5855600994	1	0.930942176861465	12813.2936666201	1	0.93754780470154
Q. acuta	A. parkeri	0	22679.2337150375	1	0.999797034801641	22698.5357453436	1	0.999822574189864
Q. acuta	A. quercicola	0	407.495417562212	0.999999999999996	0.51538228576271	409.398325801591	0.999999999999997	0.562545408349596
Q. acuta	A. relegatoides	0	8966.44207317329	1	0.887947831201402	8972.50322550908	1	0.89874243935268
Q. acuta	A. relegatus	0	6859.65061116168	1	0.855665560570787	6861.04208149645	1	0.869522366859175
Q. acuta	A. samai	0	9300.28920749298	1	0.892354058153379	9297.32159023901	1	0.902615325052555
Q. acuta	A. sulcicollis	0	3965.35868906075	1	0.789607430226616	3976.79158326344	1	0.810127154521535
Q. acuta	A. ussuricola	0	5.56563725345737	0.006176112530897	0	2.23866130440758	0.00100181873137776	0
Q. laceyi	A. acutipennis	0	1060.157449881	1	0.597008211596432	1085.25888669254	1	0.647545188777808
Q. laceyi	A. albocomus	0	65.8461606921813	0.579849952511368	0.198736338827288	51.3188099491567	0.409463628552836	0.262445359549024
Q. laceyi	A. angelicus	0	905.986951633142	1	0.574476159621212	894.635916595445	1	0.623156528270692
Q. laceyi	A. angustulus	0	439.290724600146	1	0.47069391022679	568.250772447324	1	0.565853657282966
Q. laceyi	A. arcuatus	0	240.797579711528	0.999990803567115	0.384510502840153	195.25973382063	0.999512037856708	0.431003752503751
Q. laceyi	A. asiaticus	0	416.999509980335	0.999999999999999	0.463228113360897	528.026932823021	1	0.556584712919292
Q. laceyi	A. atricornis	0	16.3925893369072	0.0523247484147616	0	11.0004963025413	0.0239116594245876	0.0688620916070181
Q. laceyi	A. auroguttatus	0	117.015584027716	0.935334624874309	0.281091863342168	54.8588404678894	0.452229280958765	0.270852893490736
Q. laceyi	A. biguttatus	0	439.290724600146	1	0.47069391022679	531.317556914591	1	0.557369066884078
Q. laceyi	A. bilineatus	0	19.9827841149309	0.0767565614657994	0.0282420810538111	10.2678652038563	0.0208650597493474	0.060240116776119
Q. laceyi	A. chiricahuae	0	243.417594709593	0.999992864477526	0.386061664413103	260.489086776303	0.999998722892581	0.46738420618766
Q. laceyi	A. coxalis	0	540.056168127143	1	0.50030075613997	502.433200002915	1	0.550311947144035
Q. laceyi	A. crinicornis	0	46.0845071140808	0.346070910464118	0.147659537712827	24.370343667724	0.111999284366397	0.168679933462405
Q. laceyi	A. cyaneoniger	0	17493.7599401368	1	0.998995448065001	17477.8044541676	1	0.998470230225147
Q. laceyi	A. defectus	0	20.0492554386858	0.077247777698918	0.0287159185638288	8.97096376516224	0.0159667955851449	0.0433654923363611
Q. laceyi	A. geminatus	0	239.524977723698	0.999989607674851	0.383750969928865	226.211293874342	0.999964083361263	0.449575048302576
Q. laceyi	A. graminis	0	439.290724600146	1	0.47069391022679	550.32665144209	1	0.561807125467845
Q. laceyi	A. grandiceps	0	5744.59011152188	1	0.839313490968609	5815.70098838574	1	0.859521042535972
Q. laceyi	A. hastulifer	0	439.290724600146	1	0.47069391022679	531.317556914591	1	0.557369066884078
Q. laceyi	A. hemiphanes	0	845.463365607305	1	0.564562889891921	839.812568698164	1	0.615171979838049
Q. laceyi	A. laticornis	0	439.290724600146	1	0.47069391022679	528.120843731227	1	0.556607165214477
Q. laceyi	A. niveoguttatus	0	17616.7424556449	1	1	17690.8277442373	1	1
Q. laceyi	A. obscuricollis	0	439.290724600146	1	0.47069391022679	531.317556914591	1	0.557369066884078
Q. laceyi	A. obsoletoguttatus	0	22.7568324820433	0.0983913163479757	0.0467956694646073	6.3344144008914	0.00799284712168624	0
Q. laceyi	A. osburni	0	119.942447752566	0.943709987338645	0.284631457580557	96.6756388954714	0.84575851667444	0.342301345141263
Q. laceyi	A. parkeri	0	115.150925484719	0.929486220051225	0.27879041162835	51.3188099491567	0.409463628552836	0.262445359549024
Q. laceyi	A. quercicola	0	77.7038759146093	0.701079750853231	0.222447223716683	68.7218260137442	0.611140768704769	0.299257013331263
Q. laceyi	A. relegatoides	0	12096.5953439271	1	0.946094164626174	12199.4583543833	1	0.953069158951682
Q. laceyi	A. relegatus	0	5744.59011152188	1	0.839313490968609	5815.70098838574	1	0.859521042535972
Q. laceyi	A. samai	0	12653.367532788	1	0.9525468354702	12759.9903504441	1	0.958741816808929
Q. laceyi	A. sulcicollis	0	439.290724600146	1	0.47069391022679	531.317556914591	1	0.557369066884078
Q. laceyi	A. ussuricola	0	416.999509980335	0.999999999999999	0.463228113360897	528.026932823021	1	0.556584712919292
Q. sapotifolia	A. acutipennis	0	2115.6475519574	1	0.57721579816529	2077.58415469312	1	0.687390940958336
Q. sapotifolia	A. albocomus	0	861.949315669317	1	0.397630657731984	826.127135418004	1	0.552280689482273
Q. sapotifolia	A. angelicus	0	2603.98775513517	1	0.618754098108962	2596.49213525116	1	0.720056594465651
Q. sapotifolia	A. angustulus	0	1650.20424623456	1	0.527521956035246	1675.6758152945	1	0.655892792705456
Q. sapotifolia	A. arcuatus	0	882.480470458326	1	0.402338547296926	850.768055085472	1	0.556586472598567
Q. sapotifolia	A. asiaticus	0	1650.89063532063	1	0.527605128999503	1686.94131326954	1	0.656874473885195
Q. sapotifolia	A. atricornis	0	875.565502348231	1	0.400765256826211	845.663995344539	1	0.555704914195202
Q. sapotifolia	A. auroguttatus	0	123.983254375775	0.953781238632522	0.00992645710721135	18.9583445354579	0.0693609381138684	0
Q. sapotifolia	A. biguttatus	0	1690.68546143912	1	0.532369064971795	1717.44365074822	1	0.659499914882479
Q. sapotifolia	A. bilineatus	0	822.542912981959	1	0.388271827580073	733.803648804573	1	0.534919454724077
Q. sapotifolia	A. chiricahuae	0	1864.53672037664	1	0.551945304578135	1853.22708434763	1	0.670648090589203
Q. sapotifolia	A. coxalis	0	124.132520285391	0.954122318338557	0.0101669224527566	18.9583445354579	0.0693609381138684	0
Q. sapotifolia	A. crinicornis	0	489.630943043597	1	0.284529981570229	470.994954151442	1	0.469965269130291
Q. sapotifolia	A. cyaneoniger	0	17418.2444713322	1	0.998874022520886	17412.8606866728	1	0.998882997845861
Q. sapotifolia	A. defectus	0	1275.97398674647	1	0.476083377547176	1281.35261382578	1	0.616584593923004
Q. sapotifolia	A. geminatus	0	1479.70983496467	1	0.505710926938793	1526.66183277322	1	0.642247960762422
Q. sapotifolia	A. graminis	0	1647.99710157675	1	0.527254271373848	1675.66755652035	1	0.655892070613606
Q. sapotifolia	A. grandiceps	0	5918.43257886305	1	0.78296898332787	5904.99058155998	1	0.840438169038912
Q. sapotifolia	A. hastulifer	0	1690.68546143912	1	0.532369064971795	1717.44365074822	1	0.659499914882479
Q. sapotifolia	A. hemiphanes	0	1783.5268726216	1	0.543061088289084	1745.43064994715	1	0.661868154697846
Q. sapotifolia	A. laticornis	0	1927.65292773463	1	0.558603616966272	1898.93343235452	1	0.674217654333279
Q. sapotifolia	A. niveoguttatus	0	17516.5761466374	1	1	17546.1181163925	1	1
Q. sapotifolia	A. obscuricollis	0	1690.68546143912	1	0.532369064971795	1717.44365074822	1	0.659499914882479
Q. sapotifolia	A. obsoletoguttatus	0	117.975540108391	0.938187249236942	0	23.454517044483	0.104186355741491	0.0310344055152212
Q. sapotifolia	A. osburni	0	150.69235751441	0.989344054957817	0.0489199066813827	25.7703693001689	0.12437939990173	0.0447749834278114
Q. sapotifolia	A. parkeri	0	1375.70164852825	1	0.491134312019446	1363.11689004554	1	0.625647183574227
Q. sapotifolia	A. quercicola	0	828.947538190476	1	0.389823011742026	733.803648804573	1	0.534919454724077
Q. sapotifolia	A. relegatoides	0	12069.5514233542	1	0.925501963391355	12093.9536757008	1	0.945476967050192
Q. sapotifolia	A. relegatus	0	5918.43257886305	1	0.78296898332787	5904.99058155998	1	0.840438169038912
Q. sapotifolia	A. samai	0	12571.0681803886	1	0.933645000265241	12595.6458325577	1	0.951432233933458
Q. sapotifolia	A. sulcicollis	0	1930.23176499705	1	0.558871008940169	1900.89109313382	1	0.674368618118357
Q. sapotifolia	A. ussuricola	0	1650.89063532063	1	0.527605128999503	1686.94131326954	1	0.656874473885195
Q. arkansana	A. acutipennis	0	252.427203854172	0.999997079917385	0.476005517588405	214.555966583555	0.999899650609785	0.499647713824155
Q. arkansana	A. albocomus	0	870.550088694688	1	0.63118106475933	1009.69249086903	1	0.678407427882162
Q. arkansana	A. angelicus	0	1731.5783462447	1	0.717387610965241	1855.91541811372	1	0.748676263072737
Q. arkansana	A. angustulus	0	62.5897585595371	0.543193584047237	0.301322128056503	36.6608937926765	0.235707130887479	0.295936269200202
Q. arkansana	A. arcuatus	0	9.83672713090995	0.0191661876410665	0.0703919185807143	10.9143391616466	0.0235429955218683	0.156799796885442
Q. arkansana	A. asiaticus	0	79.7910590224162	0.720099926532682	0.331720550273138	91.5311142034156	0.812802107584034	0.401374806963652
Q. arkansana	A. atricornis	0	17.3314749088621	0.058307042041286	0.14085595393674	13.6471565288134	0.0365637672689363	0.182385955730635
Q. arkansana	A. auroguttatus	0	903.791522805881	1	0.635878651724991	1048.97942868028	1	0.682813689002533
Q. arkansana	A. biguttatus	0	472.078781487034	1	0.554468151503703	537.640690709742	1	0.605663882222162
Q. arkansana	A. bilineatus	0	17.5346833089559	0.0596404940995811	0.142309031471793	16.0805390461562	0.0504021950133531	0.201200581172919
Q. arkansana	A. chiricahuae	0	1350.69219669589	1	0.686245231785576	1496.87882847196	1	0.723857922343658
Q. arkansana	A. coxalis	0	1508.34229079234	1	0.700084578846016	1495.55306099025	1	0.72375563715428
Q. arkansana	A. crinicornis	0	7.7818810712252	0.0120384851770959	0.041346853785728	4.05148821933565	0.00327752849688663	0.0441581951691066
Q. arkansana	A. cyaneoniger	0	16498.609987441	1	1	16370.1242273667	1	1
Q. arkansana	A. defectus	0	18.5729392787594	0.0666647469880009	0.149481282878631	11.489360575374	0.0260556196038579	0.162674647966414
Q. arkansana	A. geminatus	0	11.1655081953032	0.0246254370719399	0.0861271019510339	7.55095908297516	0.0113386243291876	0.114736077444718
Q. arkansana	A. graminis	0	62.5897585595371	0.543193584047237	0.301322128056503	36.6608937926765	0.235707130887479	0.295936269200202
Q. arkansana	A. grandiceps	0	4718.93801954599	1	0.843074755820935	4589.20663103792	1	0.853186721481259
Q. arkansana	A. hastulifer	0	472.078781487034	1	0.554468151503703	537.640690709742	1	0.605663882222162
Q. arkansana	A. hemiphanes	0	109.793056998796	0.910265778584798	0.371694619164535	116.274089940622	0.933058273936876	0.428970256833982
Q. arkansana	A. laticornis	0	474.524826740417	1	0.555115944141281	537.21944630738	1	0.605573413164093
Q. arkansana	A. niveoguttatus	0	16249.0169490556	1	0.998088876075451	16142.2651041889	1	0.998381843075398
Q. arkansana	A. obscuricollis	0	472.078781487034	1	0.554468151503703	537.640690709742	1	0.605663882222162
Q. arkansana	A. obsoletoguttatus	0	5.56764198432533	0.00618054879749194	0	2.73192588519861	0.00149157031007017	0
Q. arkansana	A. osburni	0	9.92375183545133	0.0195034677797809	0.0714851316357287	6.02805521361125	0.0072411455844401	0.0891130290356479
Q. arkansana	A. parkeri	0	869.484015268796	1	0.631027458131492	1008.43224204274	1	0.678263261507287
Q. arkansana	A. quercicola	0	13.5574673183322	0.0360935031237256	0.110266314872111	15.0681565087182	0.0443942707630691	0.193741679543544
Q. arkansana	A. relegatoides	0	10765.3125028584	1	0.946473219889175	10605.8452534387	1	0.949891915793208
Q. arkansana	A. relegatus	0	4718.93801954599	1	0.843074755820935	4589.20663103792	1	0.853186721481259
Q. arkansana	A. samai	0	11254.4354480565	1	0.952043841372682	11139.7174726181	1	0.95556146614752
Q. arkansana	A. sulcicollis	0	474.524826740417	1	0.555115944141281	537.659333033261	1	0.605667884325316
Q. arkansana	A. ussuricola	0	79.7910590224162	0.720099926532682	0.331720550273138	91.5311142034156	0.812802107584034	0.401374806963652
Q. eduardi	A. acutipennis	0	1675.10322159472	1	0.629821097441776	1673.17880567895	1	0.666950730648556
Q. eduardi	A. albocomus	0	28.854492052454	0.153391018733369	0	13.9338838006825	0.0380863791404434	0
Q. eduardi	A. angelicus	0	1204.08678990699	1	0.57858288455035	1220.41148808511	1	0.622936906540619
Q. eduardi	A. angustulus	0	1086.10334089159	1	0.562578640314386	1090.96686316148	1	0.60729718496358
Q. eduardi	A. arcuatus	0	280.104176204577	0.999999846822722	0.352285897306309	236.939441579579	0.999986704165871	0.394327198024988
Q. eduardi	A. asiaticus	0	996.537760537257	1	0.549222164650454	1007.10187012256	1	0.596140117284722
Q. eduardi	A. atricornis	0	86.800571103877	0.778397009417537	0.170577667796176	93.4044400555165	0.825333682856303	0.264563382009674
Q. eduardi	A. auroguttatus	0	30.871186009178	0.173541872240715	0.0104503308345983	24.4119394504089	0.112359586316813	0.0777962228020673
Q. eduardi	A. biguttatus	0	1062.22890448917	1	0.559129204289064	1063.47329529222	1	0.603736947506061
Q. eduardi	A. bilineatus	0	333.3981288919	0.999999999778559	0.379310195761568	340.88733447609	0.999999999919345	0.445051415760436
Q. eduardi	A. chiricahuae	0	542.32463410399	1	0.454804321528486	570.281533815998	1	0.516817754921095
Q. eduardi	A. coxalis	0	49.6973098405935	0.389797567969111	0.0841583094315231	31.7013518490158	0.182083594863326	0.114114403510276
Q. eduardi	A. crinicornis	0	78.8428603843348	0.711551675438932	0.155671621087356	79.2223349799309	0.714991328236056	0.241617413951994
Q. eduardi	A. cyaneoniger	0	17739.0200515557	1	0.996082488747299	17749.0640073301	1	0.996383507721229
Q. eduardi	A. defectus	0	336.185814734576	0.999999999847549	0.38060216023563	343.900238041495	0.999999999946614	0.446278584772172
Q. eduardi	A. geminatus	0	787.993628409248	1	0.512784339485813	798.738169080726	1	0.563808174289108
Q. eduardi	A. graminis	0	1074.76916626041	1	0.560950606165561	1074.19584108298	1	0.60513627534381
Q. eduardi	A. grandiceps	0	6276.0264311916	1	0.834820272232423	6291.72075128313	1	0.851711462769566
Q. eduardi	A. hastulifer	0	1062.22890448917	1	0.559129204289064	1063.47329529222	1	0.603736947506061
Q. eduardi	A. hemiphanes	0	1393.63045503699	1	0.601270837609757	1402.61449978913	1	0.642346603165485
Q. eduardi	A. laticornis	0	1060.24388023808	1	0.558838921118138	1059.88142807699	1	0.603265040667903
Q. eduardi	A. niveoguttatus	0	18192.4663174699	1	1	18215.2273302971	1	1
Q. eduardi	A. obscuricollis	0	1062.22890448917	1	0.559129204289064	1063.47329529222	1	0.603736947506061
Q. eduardi	A. obsoletoguttatus	0	63.7189986574605	0.556040598139594	0.122663402101257	53.2176350626182	0.432448245445302	0.186201335055939
Q. eduardi	A. osburni	0	95.9423952908204	0.841339510012695	0.186102181224316	98.8291648076288	0.858214618603866	0.27243041395235
Q. eduardi	A. parkeri	0	96.3122380782269	0.843579821511968	0.186698705721983	50.6819484239954	0.401741281649306	0.179404111631707
Q. eduardi	A. quercicola	0	279.2626897195	0.99999983170206	0.351819093435094	298.983757275052	0.999999982798297	0.426760159486264
Q. eduardi	A. relegatoides	0	12712.9833894233	1	0.9443769945491	12736.2158197076	1	0.950086659949562
Q. eduardi	A. relegatus	0	6276.0264311916	1	0.834820272232423	6291.72075128313	1	0.851711462769566
Q. eduardi	A. samai	0	13257.8683218111	1	0.950890547726403	13284.1335175116	1	0.955962393711262
Q. eduardi	A. sulcicollis	0	1062.22890448917	1	0.559129204289064	1063.47329529222	1	0.603736947506061
